0,0,0,0
6.28,511.3165588,239.8929787,0.52183428
6.28,504.5582389,217.6259959,0.382486573
6.28,510.9543059,245.6314521,0.525768534
6.28,512.9625044,226.8637024,0.496810802
6.28,512.9543059,238.6314521,0.525768534
6.28,511.9543059,237.6314521,0.525768534
6.28,513.9543059,235.6314521,0.525768534
6.28,511.587957,239.9923617,0.515244964
6.28,512.9543059,238.6314521,0.525768534
6.28,503.6243473,236.1339133,0.421419207
6.28,502.2855211,243.0654229,0.443945725
6.28,512.9543059,235.6314521,0.525768534
6.28,509.9543059,244.6314521,0.525768534
6.28,512.7795926,240.1861673,0.534955074
6.28,514.1333121,230.6768409,0.501906443
6.28,512.9499871,230.2475682,0.511230712
6.28,515.9625044,224.8637024,0.496810802
6.28,511.1452197,239.4584334,0.531177619
6.28,510.807191,251.5618455,0.549560014
6.28,509.0135571,257.3966545,0.555178576
6.28,513.2342677,234.4425197,0.547562236
6.28,515.8592596,232.14672,0.550982488
6.28,519.1845923,208.6709888,0.55979692
6.28,518.0472503,212.9203763,0.514063566
6.28,515.2206896,224.0865808,0.533302183
6.28,513.8089907,229.9950052,0.507098504
6.28,517.0354769,224.2709718,0.528074448
6.28,514.2206896,228.0865808,0.533302183
6.28,519.4121818,211.1800888,0.51012574
6.28,517.039332,227.6208844,0.54218941
6.28,519.0354769,216.2709718,0.528074448
6.28,506.544145,247.958156,0.825838531
6.28,505.6409055,252.0021659,0.837374429
6.28,516.0354769,224.2709718,0.528074448
6.28,512.0588132,234.9695186,0.556403929
6.28,522.5766958,228.3050993,0.596199141
6.28,519.2411232,207.3725554,0.505098507
6.28,518.2229801,220.7297257,0.519146114
6.28,516.0354769,229.2709718,0.528074448
6.28,520.4121818,206.1800888,0.51012574
